Date,AUDUSD=X_Open,CADUSD=X_Open,Oil_Open,EURUSD=X_Open,GBPUSD=X_Open,Gold_Open,JPY=X_Open,5Y Yield_Open,^GSPC_Open,10Y Yield_Open,^VIX_Open,AUDUSD=X_High,CADUSD=X_High,Oil_High,EURUSD=X_High,GBPUSD=X_High,Gold_High,JPY=X_High,5Y Yield_High,^GSPC_High,10Y Yield_High,^VIX_High,AUDUSD=X_Low,CADUSD=X_Low,Oil_Low,EURUSD=X_Low,GBPUSD=X_Low,Gold_Low,JPY=X_Low,5Y Yield_Low,^GSPC_Low,10Y Yield_Low,^VIX_Low,AUDUSD=X_Close,CADUSD=X_Close,Oil_Close,EURUSD=X_Close,GBPUSD=X_Close,Gold_Close,JPY=X_Close,5Y Yield_Close,^GSPC_Close,10Y Yield_Close,^VIX_Close
27 07 2006,0.760571957,0.880359173,73.90000153,1.2711972,1.854599357,632.4000244,116.3600006,4.96999979,1268.199951,5.027999878,14.26000023,0.76610738,0.885504305,74.91999817,1.276894569,1.86741364,632.4000244,116.3799973,4.997000217,1275.849976,5.054999828,15.39000034,0.760514081,0.878425896,73.72000122,1.268600821,1.8532933,632.4000244,115.2900009,4.952000141,1261.920044,5.012000084,14.06999969,0.762892902,0.880281687,74.54000092,1.269599438,1.858010888,632.4000244,115.75,4.982999802,1263.199951,5.039999962,14.93999958
28 07 2006,0.76300931,0.880281687,74.5,1.269502759,1.858114362,632.5,115.7600021,4.986999989,1263.150024,5.044000149,14.72999954,0.768875897,0.886524796,74.84999847,1.27699244,1.866193891,636.5999756,115.9700012,4.991000175,1280.420044,5.047999859,14.75,0.759936213,0.879507482,72.80000305,1.266303658,1.855012178,625,114.5899963,4.90899992,1263.150024,4.979000092,14.06000042,0.766694784,0.884173274,73.23999786,1.275103569,1.865010619,634.7999878,114.7399979,4.912000179,1278.550049,4.989999771,14.32999992
31 07 2006,0.766518474,0.885425866,73.20999908,1.276503444,1.862787127,634.5,114.8000031,4.920000076,1278.530029,5.001999855,15.01000023,0.767224133,0.891345084,74.5,1.278200269,1.868984342,646.5,114.8300018,4.93599987,1278.660034,5.012000084,15.13000011,0.76481837,0.883470297,72.76999664,1.274599791,1.862162709,627,114.1500015,4.900000095,1274.310059,4.985000134,14.85999966,0.765872717,0.884486139,74.40000153,1.277400255,1.868216157,634.2000122,114.5100021,4.90500021,1276.660034,4.987999916,14.94999981
1 08 2006,0.765872717,0.884329677,74.40000153,1.277400255,1.868216157,635.4000244,114.5100021,4.920000076,1278.530029,5.001999855,15.48999977,0.766518474,0.885504305,75.44999695,1.283104062,1.876912117,646.5,115.3499985,4.93900013,1278.660034,5.018000126,16.14999962,0.760224998,0.879662156,74.01999664,1.272297025,1.863203526,629.5,114.4800034,4.897999763,1265.709961,4.979000092,15.02999973,0.764993906,0.884095073,74.91000366,1.282001972,1.87599659,646.2999878,114.5599976,4.900000095,1270.920044,4.982999802,15.05000019
2 08 2006,0.76511091,0.884095073,74.91999817,1.281854033,1.87599659,645.7999878,114.5699997,4.881999969,1270.72998,4.960999966,14.93000031,0.768226147,0.889126003,76.5,1.283499241,1.878992915,656,114.8399963,4.914000034,1283.420044,5,14.93000031,0.763708591,0.883470297,74.90000153,1.278200269,1.874098063,644.7000122,114.2099991,4.875,1270.72998,4.956999779,13.92000008,0.764584482,0.887941778,75.80999756,1.279197693,1.878110528,651.5999756,114.5599976,4.883999825,1277.410034,4.960999966,14.34000015
3 08 2006,0.764701366,0.887941778,76,1.279148579,1.878110528,651,114.5699997,4.894000053,1278.219971,4.967000008,15.10000038,0.765228033,0.890471935,76.19000244,1.283104062,1.891109943,651,115.2900009,4.921000004,1283.959961,4.985000134,15.18999958,0.759416759,0.88683933,74.65000153,1.274697304,1.870592356,638,114.5400009,4.876999855,1271.25,4.940999985,14.19999981,0.761208832,0.889046967,75.45999908,1.279901624,1.887184143,644.9000244,115.0400009,4.893000126,1280.27002,4.951000214,14.46000004
4 08 2006,0.761208832,0.888967931,75.59999847,1.279999971,1.887397885,646,115.0500031,4.900000095,1280.26001,4.956999779,14.02999973,0.767224133,0.890392601,75.68000031,1.290905595,1.912411571,653.5,115.5199966,4.90199995,1292.920044,4.959000111,14.90999985,0.759301424,0.881445527,74.15000153,1.278004289,1.885760546,643,114.0049973,4.81099987,1273.819946,4.880000114,13.64999962,0.765579522,0.888572991,74.76000214,1.287896395,1.909781814,644,114.4800034,4.831999779,1279.359985,4.901000023,14.34000015
7 08 2006,0.766283572,0.888257205,74.56999969,1.288394094,1.907414079,651.2000122,114.2900009,4.846000195,1279.310059,4.910999775,14.97999954,0.766812325,0.894694448,77.30000305,1.289407492,1.911497593,652,115.2099991,4.868999958,1279.310059,4.931000233,15.52999973,0.762079,0.887784123,74.55999756,1.281098723,1.904290438,646.5,114.1600037,4.843999863,1273,4.90899992,14.97000027,0.763417006,0.894134521,76.98000336,1.281903386,1.90479815,647.7999878,115.1100006,4.861999989,1275.77002,4.921000004,15.22999954
8 08 2006,0.763300538,0.893734992,77.05000305,1.281903386,1.905088544,646.7999878,115.1100006,4.873000145,1275.670044,4.928999901,15.19999981,0.764117062,0.89445436,77.44999695,1.288493752,1.913692474,646.7999878,115.7099991,4.885000229,1282.75,4.934999943,15.55000019,0.757288873,0.889284074,76.15000153,1.277906299,1.899082661,640,114.5999985,4.829999924,1268.369995,4.881999969,14.85999966,0.757920265,0.889442325,76.30999756,1.276698947,1.898109555,645.7000122,115.6900024,4.843999863,1271.47998,4.922999859,15.22999954
9 08 2006,0.757690549,0.889205039,76.33000183,1.277302384,1.898289561,645,115.6999969,4.866000175,1271.130005,4.948999882,14.76000023,0.766871154,0.894854605,77.40000153,1.29000628,1.910803676,654.5,115.7200012,4.873000145,1283.73999,4.959000111,15.40999985,0.756773114,0.888730884,76.05000305,1.277302384,1.898001313,638.5,114.8199997,4.849999905,1264.72998,4.931000233,14.06999969,0.765872717,0.893016636,76.34999847,1.287498355,1.906286955,650.5,115.3600006,4.853000164,1265.949951,4.936999798,15.19999981
10 08 2006,0.765990019,0.893096387,76.25,1.287249804,1.906214118,650.2000122,115.3649979,4.84100008,1265.719971,4.914999962,15.56000042,0.771307409,0.894214451,76.51999664,1.291005492,1.908506155,651.2999878,115.5999985,4.893000126,1272.550049,4.960999966,15.72999954,0.765872717,0.886760712,73.90000153,1.275298834,1.887290955,634,114.6800003,4.84100008,1261.300049,4.913000107,14.44999981,0.768521369,0.887153983,74,1.279295921,1.894333959,634.9000244,115.1600037,4.859000206,1271.810059,4.927000046,14.46000004
11 08 2006,0.768816829,0.886996627,74,1.279197693,1.894513369,638,115.1600037,4.877999783,1271.640015,4.94299984,14.72000027,0.770000756,0.894774556,74.80999756,1.280098319,1.898289561,642.2999878,116.4100037,4.909999847,1271.640015,4.971000195,14.85000038,0.765403748,0.886446178,73.75,1.272102833,1.889466166,626,115.1600037,4.875,1262.079956,4.93900013,14.30000019,0.766871154,0.88952142,74.34999847,1.272507548,1.890788078,633.5,116.2799988,4.90500021,1266.73999,4.967000008,14.30000019
14 08 2006,0.766400933,0.889126003,73.79000092,1.273398638,1.892183423,629.9000244,116.1999969,4.934000015,1266.670044,4.993000031,14.14999962,0.76810813,0.892618001,73.94999695,1.276193857,1.895303369,629.9000244,116.7300034,4.949999809,1278.900024,5.000999928,14.43000031,0.759301424,0.886682034,72.59999847,1.271294236,1.885085106,620,116.1600037,4.922999859,1266.670044,4.982999802,13.40999985,0.75999397,0.887075305,73.52999878,1.272297025,1.888502836,628.5,116.5999985,4.946000099,1268.209961,5.000999928,14.26000023
15 08 2006,0.759878457,0.887075305,73.37999725,1.272199869,1.888895154,625,116.5800018,4.93900013,1268.189941,4.991000175,13.56999969,0.765696764,0.89214021,73.90000153,1.280295014,1.89731729,625.5,116.6949997,4.93900013,1286.22998,4.994999886,13.72000027,0.758898079,0.88354826,72.79000092,1.271100283,1.88650763,622,115.8399963,4.857999802,1268.189941,4.914999962,13.14999962,0.765228033,0.891106725,73.05000305,1.279099584,1.894585252,622.5,115.9400024,4.870999813,1285.579956,4.931000233,13.42000008
16 08 2006,0.764993906,0.891186178,72.93000031,1.278903246,1.894585252,631,115.9700012,4.860000134,1285.27002,4.922999859,12.68999958,0.770178676,0.897182882,73.15000153,1.286405206,1.902297974,631,116.3499985,4.881999969,1296.209961,4.93900013,12.94999981,0.763067544,0.889798462,71.69999695,1.277498126,1.888609767,627,115.6399994,4.794000149,1285.27002,4.861000061,12.10999966,0.768816829,0.893575191,71.88999939,1.284307003,1.896309853,628.7000122,115.875,4.806000233,1295.430054,4.870999813,12.40999985
17 08 2006,0.768698633,0.893415511,71.65000153,1.284208179,1.896309853,627.5,115.8799973,4.782999992,1295.369995,4.84499979,12.68999958,0.768816829,0.896378636,71.75,1.28869307,1.899010658,628.5,116.1399994,4.822000027,1300.780029,4.881000042,12.72000027,0.760398448,0.890075684,70,1.28149271,1.882388473,615.5,115.1800003,4.781000137,1292.709961,4.842999935,12.21000004,0.761788666,0.890551269,70.05999756,1.283202887,1.885298371,615.4000244,115.9000015,4.811999798,1297.47998,4.867000103,12.23999977
18 08 2006,0.761788666,0.890471935,70.48000336,1.283005238,1.885404944,614.2000122,115.9199982,4.806000233,1297.47998,4.861000061,12.10999966,0.76219511,0.892777443,71.19000244,1.284455538,1.887112856,617,116.0699997,4.816999912,1302.300049,4.868999958,12.52000046,0.756715894,0.887468994,69.59999847,1.278445482,1.878498793,609,115.4499969,4.777999878,1293.569946,4.833000183,11.56999969,0.760514081,0.888572991,71.13999939,1.282807827,1.881715298,612.0999756,115.7699966,4.778999805,1302.300049,4.835000038,11.64000034
21 08 2006,0.758898079,0.888888896,71.22000122,1.283894777,1.882813692,613.5999756,115.6999969,4.774000168,1302.300049,4.830999851,12.39999962,0.764584482,0.895736277,72.5,1.293694615,1.899299145,626.5,116.0599976,4.785999775,1302.300049,4.84100008,12.61999989,0.758437574,0.888572991,71.13999939,1.283598185,1.882388473,613.5999756,115.4100037,4.764999866,1295.51001,4.816999912,12.21000004,0.762427568,0.894214451,72.44999695,1.287299514,1.891610742,625.7000122,115.9700012,4.767000198,1297.52002,4.818999767,12.22000027
22 08 2006,0.762079,0.894214451,72.44999695,1.287200093,1.891503215,626,115.9700012,4.767000198,1297.52002,4.816999912,12.42000008,0.763825238,0.897343814,72.84999847,1.288294554,1.894800544,628,116.8300018,4.774000168,1302.48999,4.822999954,12.42000008,0.761324704,0.892936885,72.09999847,1.278756022,1.885796189,623.5,115.9000015,4.747000217,1294.439941,4.798999786,11.93000031,0.762485743,0.89702189,72.62999725,1.281197071,1.888788223,624.5999756,116.4700012,4.763000011,1298.819946,4.81099987,12.18999958
23 08 2006,0.762485743,0.896941423,72.84999847,1.281197071,1.888788223,624.5999756,116.4800034,4.768000126,1298.72998,4.81099987,12.26000023,0.766988814,0.904895484,72.94000244,1.284653544,1.899299145,628,116.6200027,4.798999786,1301.5,4.842999935,12.72999954,0.762020886,0.896217942,71.09999847,1.278004289,1.887184143,623.2000122,116.0899963,4.767000198,1289.819946,4.809000015,12.15999985,0.762311339,0.898957193,71.76000214,1.278102279,1.892111897,623.7000122,116.3899994,4.77699995,1292.98999,4.818999767,12.39999962
24 08 2006,0.762427568,0.898957193,71.65000153,1.278396368,1.892255068,621.5999756,116.3499985,4.764999866,1292.969971,4.802999973,12.23999977,0.764701366,0.902934551,72.5,1.283894777,1.895698667,624.5,116.5800018,4.77699995,1297.22998,4.815000057,12.57999992,0.760224998,0.898391843,71.37000275,1.275607824,1.886294246,618,116.2200012,4.754000187,1291.400024,4.790999889,12.21000004,0.761324704,0.900738597,72.36000061,1.276193857,1.888110518,619.5,116.4599991,4.769999981,1296.060059,4.802999973,12.39999962
25 08 2006,0.761382639,0.9009009,72.80000305,1.276193857,1.888003707,622.5,116.4449997,4.761000156,1295.920044,4.795000076,12.40999985,0.761672676,0.90473181,73.75,1.278298378,1.891217113,623.5,117.3899994,4.781000137,1298.880005,4.813000202,12.47000027,0.755401134,0.900657535,72.40000153,1.273301482,1.883806825,621.7999878,116.4300003,4.741000175,1292.390015,4.778999805,12.07999992,0.757920265,0.901063263,72.51000214,1.275705457,1.888003707,622,117.2600021,4.754000187,1295.089966,4.790999889,12.31000042
28 08 2006,0.757288873,0.901388109,72.19999695,1.276096106,1.887682915,621.7000122,117.2699966,4.765999794,1295.089966,4.801000118,12.92000008,0.75999397,0.904159188,72.19999695,1.281903386,1.898902535,621.7000122,117.3199997,4.781000137,1305.02002,4.809000015,12.92000008,0.756715894,0.899361491,70.15000153,1.275705457,1.88668561,614,116.8600006,4.761000156,1293.969971,4.793000221,12.06999969,0.759589851,0.900009036,70.61000061,1.279246688,1.895087957,615.2999878,117.1699982,4.769999981,1301.780029,4.796999931,12.18000031
29 08 2006,0.759416759,0.899928033,70.45999908,1.279344916,1.895087957,616.7999878,117.1699982,4.789000034,1301.569946,4.809000015,12.27000046,0.764584482,0.904240847,70.90000153,1.283894777,1.902696252,616.7999878,117.1999969,4.834000111,1305.02002,4.839000225,12.82999992,0.759186208,0.898957193,69.30000305,1.275298834,1.890287638,610.5,116.5199966,4.754000187,1295.290039,4.781000137,12.21000004,0.763825238,0.902934551,69.70999908,1.282906532,1.899695992,610.7000122,116.7050018,4.756999969,1304.280029,4.782999992,12.27999973
30 08 2006,0.763883591,0.90301615,69.76999664,1.282906532,1.899695992,615.5999756,116.6999969,4.761000156,1303.699951,4.784999847,12.14000034,0.765403748,0.904568076,70.25,1.284901142,1.905996323,618,117.2699966,4.761000156,1306.73999,4.789000034,12.35000038,0.761672676,0.900090039,68.65000153,1.281394243,1.8976053,611.7999878,116.6500015,4.728000164,1302.150024,4.752999783,12.10000038,0.764117062,0.902119994,70.02999878,1.284092665,1.905088544,617.7000122,117.0199966,4.735000134,1305.369995,4.763000011,12.22000027
31 08 2006,0.763825238,0.902119994,70.40000153,1.283944249,1.905088544,625.9000244,117.0100021,4.715000153,1304.25,4.750999928,12.22999954,0.764993906,0.906618297,70.81999969,1.287796855,1.909016252,625.9000244,117.4700012,4.728000164,1306.109985,4.764999866,12.32999992,0.761382639,0.900090039,69.34999847,1.279001355,1.901393771,625.9000244,116.9499969,4.690999985,1302.449951,4.728000164,12.06999969,0.763300538,0.905551016,70.26000214,1.28090167,1.903094411,625.9000244,117.3600006,4.691999912,1303.819946,4.731999874,12.31000042
1 09 2006,0.763184011,0.905633032,70.34999847,1.28090167,1.902985811,624.4000244,117.3600006,4.683000088,1303.800049,4.723999977,12.14000034,0.767400801,0.906618297,70.40000153,1.28450501,1.907013893,624.4000244,117.4700012,4.730000019,1312.030029,4.767000198,12.32999992,0.76300931,0.903179169,69.05000305,1.275998473,1.89674139,624.4000244,116.9300003,4.671000004,1303.800049,4.722000122,11.90999985,0.767283022,0.905633032,69.19000244,1.283598185,1.905996323,624.4000244,117.0599976,4.679999828,1311.01001,4.725999832,11.96000004
4 09 2006,0.768521369,0.905551016,69.25,1.285297513,1.907195807,624.4000244,116.9199982,,,,,0.772021949,0.905715048,69.58999634,1.287597895,1.908214927,624.4000244,116.9700012,,,,,0.767872214,0.902934551,67.76999664,1.284307003,1.903384209,624.4000244,115.8600006,,,,,0.77089119,0.903505623,68.01999664,1.285694122,1.905596614,624.4000244,116.1699982,,,,
5 09 2006,0.77089119,0.903505623,68.44999695,1.285694122,1.905487776,638.5,116.1600037,4.708000183,1310.939941,4.752999783,12.80000019,0.772021949,0.903832257,69.05000305,1.286504626,1.905996323,638.5,116.1900024,4.730999947,1314.670044,4.782999992,12.85999966,0.768875897,0.897988498,68.25,1.279999971,1.891932845,638.5,115.5800018,4.701000214,1308.819946,4.747000217,12.43000031,0.770178676,0.900090039,68.59999847,1.282396555,1.895016074,638.5,116.1699982,4.725999832,1313.25,4.781000137,12.63000011
6 09 2006,0.770119429,0.900090039,68.65000153,1.28229785,1.895016074,633.5,116.1800003,4.755000114,1313.040039,4.81099987,13.06000042,0.771128893,0.905386984,68.84999847,1.283202887,1.895662665,633.5,116.8700027,4.774000168,1313.040039,4.828999996,13.88000011,0.765228033,0.897948205,67.44999695,1.277400255,1.880300045,633.5,115.9700012,4.743999958,1299.280029,4.798999786,13.06000042,0.767224133,0.904568076,67.5,1.281903386,1.886009693,633.5,116.5599976,4.745999813,1300.26001,4.801000118,13.73999977
7 09 2006,0.767224133,0.904486239,67.55000305,1.282100558,1.886116385,617,116.5400009,4.767000198,1300.209961,4.827000141,14.06999969,0.767813265,0.905633032,67.98000336,1.283005238,1.887184143,617,117.0100021,4.769000053,1301.25,4.828999996,14.48999977,0.758207619,0.900333107,66.76000214,1.271051764,1.871152401,617,115.9800034,4.718999863,1292.130005,4.778999805,13.67000008,0.758495152,0.900819719,67.31999969,1.273204088,1.875785351,617,116.4400024,4.735000134,1294.02002,4.795000076,13.88000011
8 09 2006,0.758495152,0.900738597,67.19999695,1.273106813,1.875398517,609.5999756,116.4400024,4.717000008,1294.02002,4.781000137,13.78999996,0.759301424,0.901225686,67.59999847,1.273901582,1.87648952,609.5999756,116.9899979,4.728000164,1300.140015,4.789000034,13.80000019,0.75329566,0.892219841,66,1.265999079,1.863515973,609.5999756,116.0999985,4.693999767,1294.02002,4.756999969,13.05000019,0.75420469,0.894054532,66.25,1.267298579,1.866089344,609.5999756,116.9499969,4.703000069,1298.920044,4.770999908,13.15999985
11 09 2006,0.753920376,0.892060637,66.01000214,1.267298579,1.866089344,590,116.9599991,4.708000183,1298.859985,4.775000095,13.94999981,0.754773915,0.895094872,66.5,1.273593307,1.870312572,590,117.7600021,4.75,1302.359985,4.816999912,13.94999981,0.750412703,0.891027331,64.84999847,1.265406251,1.861088276,590,116.5999985,4.708000183,1290.930054,4.772999763,12.75,0.750581741,0.891662955,65.61000061,1.271003366,1.866089344,590,117.5500031,4.732999802,1299.540039,4.798999786,12.98999977
12 09 2006,0.750581741,0.891662955,65.58999634,1.270793319,1.865984917,591,117.5500031,4.750999928,1299.530029,4.818999767,13.03999996,0.75420469,0.896298289,66.44000244,1.273106813,1.876806498,591,118.0999985,4.756999969,1314.280029,4.823999882,13.14000034,0.750412703,0.891345084,63.59000015,1.267844915,1.865602136,591,117.4300003,4.703000069,1299.530029,4.767000198,11.55000019,0.751823127,0.893096387,63.75999832,1.269502759,1.875398517,586.9000244,117.8199997,4.708000183,1313,4.772999763,11.92000008
13 09 2006,0.751710176,0.893176079,63.84000015,1.269099951,1.875398517,589.0999756,117.8399963,4.696000099,1312.73999,4.758999825,11.39999962,0.754603088,0.895094872,64.75,1.271294236,1.878216505,589.0999756,118,4.698999882,1319.920044,4.769000053,11.56000042,0.748783231,0.890313327,63.5,1.267105937,1.871397614,589.0999756,117.3700027,4.677999973,1311.119995,4.743000031,10.98999977,0.75329566,0.893176079,63.97000122,1.269696116,1.877687454,589.0999756,117.4499969,4.697999954,1318.069946,4.764999866,11.18000031
14 09 2006,0.753522694,0.893415511,64.26999664,1.269696116,1.877687454,579.2999878,117.4899979,4.690999985,1318,4.747000217,11.35999966,0.757116914,0.898634076,64.65000153,1.275152445,1.891217113,579.2999878,117.7600021,4.741000175,1318,4.796999931,12.02000046,0.75142771,0.893016636,63,1.267893195,1.87599659,579.2999878,117.3199997,4.673999786,1313.25,4.732999802,10.73999977,0.754318476,0.894374371,63.22000122,1.272297025,1.885902882,579.2999878,117.5699997,4.736999989,1316.280029,4.793000221,11.55000019
15 09 2006,0.754318476,0.89445436,63.45000076,1.272297025,1.885796189,576.4000244,117.5699997,4.743000031,1316.280029,4.791999817,11.48999977,0.756486893,0.895094872,63.65999985,1.273706913,1.888395786,576.4000244,118.0899963,4.758999825,1324.650024,4.802000046,12.53999996,0.750863492,0.891265631,62.02999878,1.263647318,1.875891089,576.4000244,117.3700027,4.703000069,1316.280029,4.750999928,11.39999962,0.752275586,0.893255889,63.33000183,1.265102148,1.877899051,576.4000244,117.4700012,4.755000114,1319.660034,4.797999859,11.76000023
